smiles,Is_Final_Top,Filter_Status,Active_Set,Data_Source_Status,Reward,R0,R_DFT,R_total,dft_effect,pIC50,QED,Lipinski_Pass,Violations,MW,LogP,HBD,HBA,RotBonds,TPSA,hERG_Prob,hERG_Risk,R_ADMET,R_global,EHOMO_ev,ELUMO_ev,gap_ev,PySCF_Gap_eV,PySCF_Dipole_Debye,PySCF_HOMO_eV,PySCF_LUMO_eV,PySCF_Energy_Eh,restart,step,SA,LogP_Penalty,esp_min,status,gap_score,esp_score,rank_R0,rank_total,delta_rank,MW.1,LogP.1,QED.1,Calc_Method,Gap_Median,Gap_MAD,Gap_RZ,Gap_HardFail,Gap_Penalty,R_gap,Dip_Median,Dip_MAD,Dip_P90,Dip_SoftThr,Dip_HardThr,Dipole_HardFail,Dip_Penalty,R_dip,Physical_HardFail,R_conf,R_phys,R_global2,name,Broad_Spectrum_Score,Broad_Rank,Broad_Rank_Pct,E_SARS_CoV_2,E_SARS_CoV_1,E_MERS_CoV,Docking_Rank,Docking_Rank_Pct
N#Cc1ccc(Cc2ccc(C(=O)COCC(N)=O)cc2)cc1,True,Pass,True,Step3c+4a+4b,8.725539665310922,8.725539665310922,0.5630213903176986,8.950748221438001,neutral,7.563300000000005,0.7896535519900968,True,0,308.33699999999993,1.83368,1,4,7,93.18,0.4533333333333333,False,0.819,10.588,-10.6305,-8.0634,2.5671,4.597,7.62,-6.616,-2.019,-1030.691877080153,2,8,2.057487228595136,0.0,-0.542,xtb_success,0.4771734147395695,0.7633333333333333,69,128,59,308.34,1.83,0.79,B3LYP/6-31G*,5.067,0.3870000000000004,-0.8191602046016517,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,True,1.0,0.0,True,1.0,0.0,0.0,,,,,,,,,
CCCCNc1nc2ccc(N3CCN(C(C)=O)CC3)cc2c(=O)o1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.768148941808512,8.768148941808512,0.4562465992321588,8.950647581501375,neutral,7.587700000000007,0.8367531579379299,True,0,344.41500000000013,2.0685,1,6,5,78.68,0.7582484230955847,True,0.697,10.344,-9.6307,-7.6045,2.0262,,,,,,2,1,2.379276371604595,0.0,-0.551,xtb_success,0.3310665703316555,0.7483333333333333,17,129,112,344.42,2.07,0.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(C(C)C)c(N2CCN(C(=O)[C@@H]3CCCc4ccccc43)CC2)cn1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.691739337504593,8.691739337504593,0.6470322075771193,8.95055222053544,neutral,7.592900000000011,0.7881706238216554,True,0,393.5310000000001,3.982300000000003,0,4,4,45.67,0.78,True,0.688,10.327,-9.6787,-6.7259,2.9527,,,,,,36,4,2.952459744062456,0.0,-0.535,xtb_success,0.5921888679673134,0.775,141,130,-11,393.53,3.98,0.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCc1ccc(-c2cc(CCc3ccc(CC(N)=O)o3)ccn2)cc1,True,Pass,True,Step3c+4a+4b,8.688491409250584,8.688491409250584,0.6492298275588079,8.948183340274108,neutral,7.590300000000004,0.6759741933169682,True,0,350.418,3.301000000000001,1,4,8,78.35,0.46,False,0.816,10.58,-10.0496,-7.1219,2.9277,4.683,2.198,-5.792,-1.109,-1148.623832314444,12,8,2.3979568740790445,0.0,-0.52,xtb_success,0.5846140393697256,0.8,154,131,-23,350.42,3.3,0.676,B3LYP/6-31G*,5.067,0.3870000000000004,-0.669271316100074,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.58,mol_24,-7.0,20.0,0.5555555555555556,-7.5,-7.6,-7.0,20.0,0.5555555555555556
CN(C)C(=O)CCOc1cc(-c2cc(F)c(F)c(F)c2)nn1C,False,Fail_hERG_HighRisk,False,Step3c+4a,8.68934772098471,8.68934772098471,0.646075990604503,8.94777811722651,neutral,7.556400000000008,0.7922707911051141,True,0,327.306,2.3615000000000004,0,4,5,47.36,0.56,True,0.776,10.5,-10.4815,-7.4909,2.9906,,,,,,36,0,2.6318767456785483,0.0,-0.553,xtb_success,0.6036799865778616,0.745,152,132,-20,327.31,2.36,0.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1cc(CC[C@H](N)Cc2cccnc2Cl)ccn1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.691547439892364,8.691547439892364,0.638143232563525,8.946804732917775,neutral,7.567000000000007,0.8500177992479842,True,0,317.864,3.930100000000002,1,3,5,51.8,0.5282484230955847,True,0.789,10.524,-9.7938,-7.1225,2.6713,,,,,,24,8,2.995493767324275,0.0,-0.377,xtb_success,0.5077046179478928,0.9425,142,133,-9,317.86,3.93,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc(S(=O)(=O)c2ccc(NC(=O)C(C)C)cc2)s1,True,Pass,True,Step3c+4a+4b,8.723839654233313,8.723839654233313,0.553639948087617,8.94529563346836,neutral,7.486400000000003,0.931216453605686,True,0,325.415,2.2738200000000006,1,6,4,89.02,0.2866666666666667,False,0.885,10.716,-10.959,-8.212,2.747,4.974,4.492,-6.633,-1.658,-1690.61272581111,16,4,2.281685725695328,0.0,-0.635,xtb_success,0.5301999258394529,0.6083333333333334,72,134,62,325.42,2.27,0.931,B3LYP/6-31G*,5.067,0.3870000000000004,-0.1620891468679864,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.716,mol_6,-6.7,25.0,0.6944444444444444,-7.0,-7.0,-6.7,25.0,0.6944444444444444
COC(=O)c1ccc(Cc2nc(C[C@@H]3CCCN(C(=O)OC)C3)cs2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.696513589457155,8.696513589457155,0.6207710317892423,8.944822002172852,neutral,7.610000000000009,0.7330213970541796,True,0,388.4890000000001,3.541400000000003,0,6,5,68.73,0.708350765839858,True,0.717,10.378,-10.5105,-7.6061,2.9043,,,,,,86,6,2.7999710906994384,0.0,-0.567,xtb_success,0.5775300454132034,0.7216666666666668,130,135,5,388.49,3.54,0.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1c(-c2[nH]cc(C)c(=O)c2C)cccc1S(=O)(=O)C(C)C,False,Fail_hERG_HighRisk,False,Step3c+4a,8.709581633796722,8.709581633796722,0.584872563365459,8.943530659142905,neutral,7.527200000000002,0.9322109952020764,True,0,333.4530000000001,3.403240000000002,1,3,4,67.0,0.501581756428918,True,0.799,10.542,-10.0581,-7.1486,2.9095,,,,,,64,9,2.8372386380431927,0.0,-0.641,xtb_success,0.5791036619506557,0.5983333333333334,103,136,33,333.45,3.4,0.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)CCCc1ccc(CCCc2ccc(C=O)cc2)cc1,True,Pass,True,Step3c+4a+4b,8.729265998112902,8.729265998112902,0.535402926430695,8.943427168685181,neutral,7.582500000000007,0.7208523235957577,True,0,309.409,3.482400000000003,1,2,9,60.16,0.4433333333333333,False,0.823,10.589,-10.4174,-8.0112,2.4062,4.677,5.867,-6.305,-1.628,-981.188290077704,7,9,1.9147607519948124,0.0,-0.533,xtb_success,0.4312898949009929,0.7783333333333333,59,137,78,309.41,3.48,0.721,B3LYP/6-31G*,5.067,0.3870000000000004,-0.6797286804141379,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.589,mol_23,-6.5,30.0,0.8333333333333334,-6.5,-6.8,-6.5,30.0,0.8333333333333334
CCN(c1ccc(C)cc1)c1nc(CCS(C)(=O)=O)cs1,True,Pass,True,Step3c+4a+4b,8.693285161371174,8.693285161371174,0.6237473884393109,8.942784116746898,neutral,7.530300000000008,0.8186100813115232,True,0,324.471,3.196620000000002,0,5,6,50.27,0.441581756428918,False,0.823,10.59,-9.7178,-6.5966,3.1211,4.773,6.605,-5.382,-0.609,-1639.8883029085755,89,6,2.463198792845961,0.0,-0.653,xtb_success,0.6432105549133013,0.5783333333333334,137,138,1,324.47,3.2,0.819,B3LYP/6-31G*,5.067,0.3870000000000004,-0.5124108513891195,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.5630769226149118,0.4369230773850882,False,1.0,0.4369230773850882,4.627015389508084,,,,,,,,,
CCc1ccc(Cc2ccc(C(=O)C3CCN(C(=O)[O-])CC3)o2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.726349453993823,8.726349453993823,0.5388508296973689,8.941889785872771,neutral,7.595600000000001,0.7844915604234074,True,0,340.39900000000006,2.6708000000000007,0,4,5,73.58,0.6085843137254902,True,0.757,10.455,-10.7402,-8.1913,2.549,,,,,,41,5,2.6149632621788097,0.0,-0.583,xtb_success,0.4719297567105269,0.6950000000000001,67,139,72,340.4,2.67,0.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1nccc1-c1cc(COCc2ccc(OCC(N)=O)cc2F)ccn1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.676238248897326,8.676238248897326,0.6634137283921304,8.941603740254177,neutral,7.601000000000006,0.6562358360163885,True,0,370.384,2.2021,1,6,8,92.26,0.55,True,0.78,10.502,-10.1781,-7.16,3.0181,,,,,,14,5,2.5287966911087523,0.0,-0.53,xtb_success,0.6120196119887579,0.7833333333333333,197,140,-57,370.38,2.2,0.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)CCc1csc(-c2ccc(CCC(N)=O)cc2)n1,True,Pass,True,Step3c+4a+4b,8.722339021715584,8.722339021715584,0.5473768269293398,8.94128975248732,neutral,7.529800000000002,0.8335041776680112,True,0,338.45400000000006,1.8151,1,5,7,90.12,0.3533333333333333,False,0.859,10.659,-10.3493,-7.5749,2.7744,4.59,4.254,-6.012,-1.422,-1713.931939800122,5,8,2.242130671184235,0.0,-0.659,xtb_success,0.5383954670419139,0.5683333333333334,75,141,66,338.45,1.82,0.834,B3LYP/6-31G*,5.067,0.3870000000000004,-0.8313604629680603,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.659,mol_17,-6.5,30.0,0.8333333333333334,-7.0,-6.5,-6.8,30.0,0.8333333333333334
CC(=O)c1ccc(Cc2ccc(OCC(=O)N3CCN(CC(N)=O)CC3)cc2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.729900482431368,8.729900482431368,0.5253591377407525,8.94004413752767,neutral,7.599900000000003,0.6670585949397801,True,0,409.48600000000016,1.4883000000000008,1,5,8,92.94,0.6366666666666667,True,0.745,10.431,-10.0554,-7.6802,2.3752,,,,,,2,7,2.0352881503852487,0.0,-0.541,xtb_success,0.422655911058218,0.765,57,142,85,409.49,1.49,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC[C@H](Cc1ccc2c(c1)OCO2)C(=O)Nc1ccc(N2CC[C@H](O)C2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.679882073084848,8.679882073084848,0.6485717446876118,8.939310770959892,neutral,7.575500000000009,0.8029041905972285,True,0,382.46000000000015,3.193700000000001,2,5,6,71.03,0.7610368956743002,True,0.696,10.33,-9.2034,-6.2906,2.9128,,,,,,17,0,2.9707002221377508,0.0,-0.515,xtb_success,0.580102492410874,0.8083333333333333,183,143,-40,382.46,3.19,0.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1nccc1-c1cc(Cc2ccc(COCC(N)=O)cc2F)ccn1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.67688493960403,8.67688493960403,0.6544509176451201,8.938665306662077,neutral,7.5816000000000034,0.7051160265810329,True,0,354.385,2.2139,1,5,7,83.03,0.56,True,0.776,10.491,-10.1404,-7.1551,2.9853,,,,,,14,6,2.5727307368649086,0.0,-0.534,xtb_success,0.6020727394930286,0.7766666666666666,191,144,-47,354.38,2.21,0.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)C1(NCN2CCN(C(=O)OC(C)C)CC2)CCCCC1,True,Pass,True,Step3c+4a+4b,8.7063721624425,8.7063721624425,0.5764455745293778,8.936950392254252,neutral,7.559300000000012,0.8374177602489752,True,0,325.45300000000015,1.9879999999999995,1,5,5,61.88,0.3810368956743002,False,0.848,10.632,-9.7527,-7.0473,2.7053,4.86,4.114,-5.463,-0.602,-1056.3898017241304,10,3,2.716367176819988,0.0,-0.572,xtb_success,0.5177793921848255,0.7133333333333335,108,145,37,325.45,1.99,0.837,B3LYP/6-31G*,5.067,0.3870000000000004,-0.3607790688351955,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.632,mol_20,-6.4,33.0,0.9166666666666666,-6.4,-6.4,-6.6,33.0,0.9166666666666666
Cc1cccc(-c2cc(/C=C\c3ccnn3C)cc(CC(N)=O)c2O)c1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.677044726254817,8.677044726254817,0.6486702972271792,8.936512845145689,neutral,7.572700000000006,0.7428930321726347,True,0,347.4180000000001,3.2993200000000007,2,4,5,81.14,0.5733333333333334,True,0.771,10.478,-9.9579,-6.9857,2.9722,,,,,,74,13,2.671017898315084,0.0,-0.54,xtb_success,0.598100424610256,0.7666666666666666,190,146,-44,347.42,3.3,0.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CC(=O)N2CCN(CCc3nc(C4CCCCC4)cs3)CC2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.70679928132098,8.70679928132098,0.5731619982569158,8.936064080623746,neutral,7.607500000000005,0.6665687887700064,True,0,427.61400000000026,4.128800000000004,0,5,7,45.67,0.8266666666666667,True,0.669,10.275,-9.5569,-6.945,2.6119,,,,,,65,3,2.3398511306402874,0.0,-0.54,xtb_success,0.4902314260813082,0.7666666666666666,107,147,40,427.61,4.13,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2cc(CCCCCCc3ccnn3C)c(=O)[nH]c2c1C,False,Fail_hERG_HighRisk,False,Step3c+4a,8.676452409911484,8.676452409911484,0.6442105761432091,8.934136640368767,neutral,7.600200000000009,0.6561701916519921,True,0,337.46700000000004,4.224040000000002,1,3,7,50.68,0.721581756428918,True,0.711,10.357,-10.3006,-7.3023,2.9983,,,,,,70,32,2.5183268591452226,0.0,-0.56,xtb_success,0.6060151087760132,0.7333333333333333,196,148,-48,337.47,4.22,0.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)CCc1cc([C@@H](N)Cc2cccnc2Cl)ccn1,True,Pass,True,Step3c+4a+4b,8.674361783162349,8.674361783162349,0.6475497429025974,8.933381680323388,neutral,7.566400000000007,0.8339467127740847,True,0,317.864,4.351200000000003,1,3,5,51.8,0.4891982496953583,False,0.804,10.542,-9.9211,-7.1866,2.7346,5.343,4.131,-6.546,-1.203,-1324.801117386583,24,7,3.0809949022549183,0.0,-0.372,xtb_success,0.5264996327179963,0.93,200,149,-51,317.86,4.35,0.834,B3LYP/6-31G*,5.067,0.3870000000000004,0.4810387584469273,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.542,mol_27,-6.3,34.0,0.9444444444444444,-6.5,-6.3,-6.7,34.0,0.9444444444444444
c1ccc(CCCCCc2cc(Cc3ccccn3)ccn2)nc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.675866458163686,8.675866458163686,0.6351088293635094,8.92990998990909,neutral,7.609400000000009,0.5773439259947841,True,0,317.43600000000004,4.417900000000003,0,3,8,38.67,0.6466666666666666,True,0.741,10.413,-9.8973,-6.8558,3.0414,,,,,,65,87,2.20891549629771,0.0,-0.269,xtb_success,0.6190840419478707,0.6725,198,150,-48,317.44,4.42,0.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nonc1S(=O)(=O)c1ccc(C(=O)N2CCCCCCC2)cc1,True,Pass,True,Step3c+4a+4b,8.759679607280495,8.759679607280495,0.4248672208243463,8.929626495610233,neutral,7.578300000000006,0.8320139688385594,True,0,363.43900000000025,2.617120000000001,0,6,3,93.37,0.4413749998020745,False,0.823,10.577,-10.5822,-8.5553,2.0269,4.438,4.937,-6.544,-2.106,-1523.6003986756532,16,3,2.34627377138791,0.0,-0.614,xtb_success,0.3312388868919233,0.6433333333333334,24,151,127,363.44,2.62,0.832,B3LYP/6-31G*,5.067,0.3870000000000004,-1.0962803589243395,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.577,mol_25,-7.2,12.0,0.3333333333333333,-7.8,-7.5,-7.2,12.0,0.3333333333333333
COc1ccc(CC(=O)c2ccc(-c3ccc(F)c(F)c3)nc2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.724878867791489,8.724878867791489,0.5100898054609845,8.928914789975883,physically_filtered,7.59680000000001,0.6443383836850265,True,0,339.341,4.460800000000003,0,3,5,39.19,0.5333333333333333,True,0.787,10.502,-10.3043,-8.3141,1.9902,,,,,,94,4,1.9409032405103368,0.0,-0.431,xtb_success,0.3222711506585493,0.9483333333333333,70,152,82,339.34,4.46,0.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)Cc1csc(-c2ccc(-c3ccc(C=O)cc3)cc2)n1,True,Pass,True,Step3c+4a,8.727423689012891,8.727423689012891,0.4996676402800672,8.927290745124917,neutral,7.569600000000006,0.7323707172359241,True,0,322.389,3.317400000000001,1,4,5,73.05,0.37,False,0.852,10.631,-10.4428,-8.2214,2.2214,,,,,,85,24,2.083616696050756,0.0,-0.534,xtb_success,0.3809537718286675,0.7766666666666666,66,153,87,322.39,3.32,0.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[NH+]1CCC(CC(=O)N2CCN(CCC3CCCCC3)CC2)CC1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.687762036270605,8.687762036270605,0.596256303037216,8.926264557485492,neutral,7.598800000000008,0.8222413586139257,True,0,336.5440000000001,1.4158000000000008,1,2,5,27.99,0.5110368956743002,True,0.796,10.517,-4.9035,-1.6227,3.2807,,,,,,83,4,3.221586430363645,0.0,-0.775,xtb_success,0.6910804329103086,0.375,157,154,-3,336.54,1.42,0.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCO[C@H](c1cccc(F)c1)c1cc2cc(C)c(C)cc2[nH]c1=O,False,Fail_hERG_HighRisk,False,Step3c+4a,8.676483379275624,8.676483379275624,0.6151175216286578,8.922530387927086,neutral,7.574900000000014,0.7718275959900427,True,0,325.38300000000004,4.409940000000003,1,2,4,42.09,0.6313591101184854,True,0.747,10.417,-10.386,-7.5226,2.8634,,,,,,70,2,2.843304187194107,0.0,-0.561,xtb_success,0.5651678880409399,0.7316666666666666,195,155,-40,325.38,4.41,0.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCCN(CC(=O)Nc2cccc(C)c2)[C@@H]1c1ccccc1C#N,False,Fail_hERG_HighRisk,False,Step3c+4a,8.688936267025495,8.688936267025495,0.5812313961485029,8.921428825484897,neutral,7.533200000000009,0.8897369551225862,True,0,376.46000000000015,3.058200000000001,1,4,4,76.44,0.7766666666666666,True,0.689,10.3,-10.2464,-7.5904,2.656,,,,,,0,1,2.891322105358069,0.0,-0.542,xtb_success,0.5031877087835758,0.7633333333333333,153,156,3,376.46,3.06,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1cccc(CN2CCN(CC3CCCCC3)CC2)c1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.748790314434835,8.748790314434835,0.4308732628160219,8.921139619561243,physically_filtered,7.551400000000006,0.7765028380193116,True,0,330.4720000000001,3.171100000000002,0,4,5,32.78,0.8466666666666667,True,0.661,10.244,-9.2666,-7.5772,1.6894,,,,,,93,2,1.908611045748259,0.0,-0.494,xtb_success,0.2541046611657456,0.8433333333333334,31,157,126,330.47,3.17,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc([C@@H]2CCS(=O)(=O)C2)cc1)c1ccc(F)c(F)c1,True,Pass,True,Step3c+4a+4b,8.698493507747713,8.698493507747713,0.5549640585598427,8.92047913117165,neutral,7.556200000000008,0.8094992381202017,True,0,336.359,3.097900000000002,0,3,3,51.21,0.4519176470588235,False,0.819,10.559,-11.0987,-8.3215,2.7772,4.812,3.093,-6.867,-2.055,-1479.6825687150786,50,3,2.6245611131239617,0.0,-0.645,xtb_success,0.5392343693712038,0.5916666666666667,124,158,34,336.36,3.1,0.809,B3LYP/6-31G*,5.067,0.3870000000000004,-0.4444379833477047,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.559,mol_26,-7.3,11.0,0.3055555555555556,-7.3,-7.9,-7.7,11.0,0.3055555555555556
NC(=O)Cc1ccc(-c2ccc(-c3cc(C=O)ccn3)cc2)cc1,True,Pass,True,Step3c+4a,8.749458692465732,8.749458692465732,0.4231266868373561,8.918709367200673,physically_filtered,7.589300000000003,0.7342894119924613,True,0,316.36,3.2559000000000022,1,3,5,73.05,0.3633333333333333,False,0.855,10.628,-10.3249,-8.5475,1.7774,,,,,,2,15,2.043396014692359,0.0,-0.536,xtb_success,0.2730381240533659,0.7733333333333333,29,159,130,316.36,3.26,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(/C=C\c2ccc(/C=C\c3c[nH]c(=O)[nH]c3=O)cc2)cc1F,True,Pass,True,Step3c+4a+4b,8.691304336954506,8.691304336954506,0.5683605229445059,8.918648546132308,neutral,7.58780000000001,0.7034575239846734,True,0,348.37700000000007,3.8515200000000025,2,2,4,65.72,0.401581756428918,False,0.839,10.597,-10.1262,-7.6044,2.5218,4.599,3.104,-5.857,-1.258,-1170.2437934867853,13,9,2.4822442503784217,0.0,-0.513,xtb_success,0.4640864613492941,0.8116666666666666,144,160,16,348.38,3.85,0.703,B3LYP/6-31G*,5.067,0.3870000000000004,-0.8156744164969644,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.597,mol_22,-7.6,3.0,0.0833333333333333,-8.2,-7.6,-7.6,3.0,0.08333333333333333
COc1ccc(CCN(C)Cc2cc3c([nH]c2=O)CCCC3=O)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.737364843908932,8.737364843908932,0.4516541720690735,8.91802651273656,physically_filtered,7.528900000000005,0.8778533478375768,True,0,340.4230000000002,2.577000000000001,1,4,6,62.4,0.7533333333333333,True,0.699,10.315,-9.6195,-7.6526,1.9669,,,,,,23,3,2.304618300098637,0.0,-0.54,xtb_success,0.3166488172415337,0.7666666666666666,42,161,119,340.42,2.58,0.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(OCN1CCN(C2CCCCC2)CC1)c1cccc(Cc2ccccc2)c1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.733892220144998,8.733892220144998,0.4517960005707185,8.914610620373285,physically_filtered,7.607500000000009,0.6847859755781236,True,0,392.543,4.342000000000004,0,4,6,32.78,0.8136714374611076,True,0.675,10.264,-9.405,-7.5975,1.8075,,,,,,91,2,2.160007676440726,0.0,-0.488,xtb_success,0.2797085722438836,0.8533333333333334,50,162,112,392.54,4.34,0.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)SCC(=O)Nc2csc(C)n2)cc1,True,Pass,True,Step3c+4a+4b,8.685422236372803,8.685422236372803,0.5726429048594464,8.914479398316582,neutral,7.461000000000004,0.9163419060888768,True,0,322.41100000000006,2.972220000000001,1,6,5,68.29,0.4933333333333333,False,0.803,10.52,-10.5178,-8.0194,2.4983,4.201,4.73,-5.697,-1.496,-1673.460879602743,2,3,2.337487166716395,0.0,-0.495,xtb_success,0.4573470069420662,0.8416666666666667,168,163,-5,322.41,2.97,0.916,B3LYP/6-31G*,5.067,0.3870000000000004,-1.5093462493298535,False,0.0046731246649268,0.9953268753350732,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,0.9953268753350732,10.470838728524969,mol_30,-6.1,36.0,1.0,-6.1,-6.5,-6.7,36.0,1.0
COCc1ccc(Cc2ccc(C(=O)c3ccccn3)cc2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.710288203160575,8.710288203160575,0.5098908576619188,8.914244546225342,neutral,7.57580000000001,0.6438818159891249,True,0,317.38800000000003,4.049800000000003,0,3,6,39.19,0.52,True,0.792,10.498,-10.246,-8.2045,2.0415,,,,,,65,15,1.86089126552848,0.0,-0.449,xtb_success,0.3348440823741698,0.9183333333333332,102,164,62,317.39,4.05,0.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)Cc1ccc(/C=C\C=C/c2cc(CC(N)=O)ccn2)cc1,True,Pass,True,Step3c+4a+4b,8.689825152775237,8.689825152775237,0.5496674616170389,8.909692137422052,neutral,7.564000000000005,0.7613629749457508,True,0,321.38,1.8638,2,3,7,99.07,0.3377035623409669,False,0.865,10.64,-10.0035,-7.5251,2.4784,4.526,2.252,-5.976,-1.45,-1050.142492572733,37,14,2.548563346976444,0.0,-0.533,xtb_success,0.4516678023100556,0.7783333333333333,150,165,15,321.38,1.86,0.761,B3LYP/6-31G*,5.067,0.3870000000000004,-0.9429056823180726,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.64,mol_19,-7.1,19.0,0.5277777777777778,-7.1,-7.3,-7.5,19.0,0.5277777777777778
O=C(c1ccc(N2CCN(C(=O)NCc3ccccc3)CC2)nc1)c1ccccc1F,False,Fail_hERG_HighRisk,False,Step3c+4a,8.728896968752018,8.728896968752018,0.4449403536171504,8.906873110198879,neutral,7.614100000000007,0.644582062839884,True,0,418.47200000000015,3.483500000000003,1,4,5,65.54,0.7,True,0.72,10.347,-9.9682,-7.9294,2.0389,,,,,,92,0,2.0749406266793216,0.0,-0.578,xtb_success,0.3342005051673577,0.7033333333333335,60,166,106,418.47,3.48,0.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C#CCc1ccnc(-c2ccnc(-c3ccnc(CC(N)=O)c3)c2)c1,True,Pass,True,Step3c+4a+4b,8.687156253340087,8.687156253340087,0.5436867009421796,8.904630933716959,neutral,7.592700000000005,0.7292612154539522,True,0,328.37500000000006,2.4091000000000005,1,4,5,81.76,0.3133333333333333,False,0.875,10.654,-10.177,-7.7161,2.4609,4.736,2.654,-6.513,-1.776,-1065.922850382923,37,25,2.7017435438689503,0.0,-0.538,xtb_success,0.4466952870602567,0.77,161,167,6,328.38,2.41,0.729,B3LYP/6-31G*,5.067,0.3870000000000004,-0.5768979313258451,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.654,mol_18,-7.6,3.0,0.0833333333333333,-7.7,-8.0,-7.6,3.0,0.08333333333333333
NC(=O)Cc1ccc(Cc2ccnc(-c3ccccn3)c2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.676841789127817,8.676841789127817,0.5565709743109692,8.899470178852205,neutral,7.542800000000002,0.7876871208509096,True,0,303.365,2.762200000000001,1,3,5,68.87,0.54,True,0.784,10.467,-9.9453,-7.4324,2.5129,,,,,,36,14,2.059607740826877,0.0,-0.533,xtb_success,0.4615299633013847,0.7783333333333333,193,168,-25,303.37,2.76,0.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
